# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.collect.changes.ms,1736242480565000000,1736242540768000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1736242480565000000,1736242540768000000,0
workspaceModel.global.apply.state.to.project.ms,1736242480565000000,1736242540768000000,7
jps.artifact.entities.serializer.load.entities.ms,1736242480565000000,1736242540768000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1736242480565000000,1736242540768000000,394
jps.global.handle.changed.events.ms,1736242480565000000,1736242540768000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1736242480565000000,1736242540768000000,145
jps.save.global.entities.ms,1736242480565000000,1736242540768000000,5
jps.artifact.entities.serializer.save.entities.ms,1736242480565000000,1736242540768000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1736242480565000000,1736242540768000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1736242480565000000,1736242540768000000,587
jps.facet.change.listener.before.change.events.ms,1736242480565000000,1736242540768000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1736242480565000000,1736242540768000000,4
workspaceModel.save.cache.to.file.ms,1736242480565000000,1736242540768000000,215
jps.app.storage.content.reader.load.component.ms,1736242480565000000,1736242540768000000,0
Indexing.totalTimeIndexersSleptMs,1736242540768000000,1736242600590000000,0
Indexes.allKeys.lookupDuration90PMs,1736242540768000000,1736242600590000000,0.0
Indexes.allKeys.lookups,1736242540768000000,1736242600590000000,0
Indexes.entries.lookupDurationAvgMs,1736242540768000000,1736242600590000000,0.0
Indexing.cache.totalCacheAccesses,1736242540768000000,1736242600590000000,0
Indexes.allKeys.lookupDurationMaxMs,1736242540768000000,1736242600590000000,0.0
Indexes.stubs.lookups,1736242540768000000,1736242600590000000,0
Indexes.entries.lookups,1736242540768000000,1736242600590000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1736242540768000000,1736242600590000000,0
Indexing.writesQueuedMax,1736242540768000000,1736242600590000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1736242540768000000,1736242600590000000,0
IndexesFlusher.totalFlushesRetried,1736242540768000000,1736242600590000000,0
Indexing.writesQueuedMin,1736242540768000000,1736242600590000000,9223372036854775807
Indexing.cache.totalCacheEvicted,1736242540768000000,1736242600590000000,0
Indexes.entries.lookupDuration90PMs,1736242540768000000,1736242600590000000,0.0
Indexes.entries.lookupDurationMaxMs,1736242540768000000,1736242600590000000,0.0
Indexes.stubs.lookupDuration90PMs,1736242540768000000,1736242600590000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1736242540768000000,1736242600590000000,0.0
Indexing.cache.totalCacheMisses,1736242540768000000,1736242600590000000,0
IndexesFlusher.totalFlushes,1736242540768000000,1736242600590000000,59
IndexesFlusher.totalFlushingTimeUs,1736242540768000000,1736242600590000000,155150
Indexing.writer_2.totalTimeSpentWritingMs,1736242540768000000,1736242600590000000,0
Indexes.stubs.lookupDurationMaxMs,1736242540768000000,1736242600590000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1736242540768000000,1736242600590000000,0
Indexes.stubs.lookupDurationAvgMs,1736242540768000000,1736242600590000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1736242540768000000,1736242600590000000,0
workspaceModel.to.snapshot.ms,1736242540768000000,1736242600590000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1736242540768000000,1736242600590000000,0
workspaceModel.cachedValue.calculated.count,1736242540768000000,1736242600590000000,0
workspaceModel.initializing.ms,1736242540768000000,1736242600590000000,0
workspaceModel.cachedValue.total.get.count,1736242540768000000,1736242600590000000,1
workspaceModel.workspaceFileIndexData.markDirty.ms,1736242540768000000,1736242600590000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1736242540768000000,1736242600590000000,0
workspaceModel.updates.ms,1736242540768000000,1736242600590000000,0
workspaceModel.collect.changes.ms,1736242540768000000,1736242600590000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1736242540768000000,1736242600590000000,0
workspaceModel.pre.handlers.ms,1736242540768000000,1736242600590000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1736242540768000000,1736242600590000000,0
workspaceModel.check.recursive.update.ms,1736242540768000000,1736242600590000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1736242540768000000,1736242600590000000,0
workspaceModel.cachedValue.from.cache.count,1736242540768000000,1736242600590000000,1
workspaceModel.loading.from.cache.ms,1736242540768000000,1736242600590000000,0
workspaceModel.workspaceFileIndexData.init.ms,1736242540768000000,1736242600590000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1736242540768000000,1736242600590000000,0
workspaceModel.update.unloaded.entities.ms,1736242540768000000,1736242600590000000,0
workspaceModel.init.bridges.ms,1736242540768000000,1736242600590000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1736242540768000000,1736242600590000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1736242540768000000,1736242600590000000,0
workspaceModel.loading.total.ms,1736242540768000000,1736242600590000000,0
workspaceModel.cachedValueWithParameters.clear.count,1736242540768000000,1736242600590000000,0
workspaceModel.cachedValue.clear.count,1736242540768000000,1736242600590000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1736242540768000000,1736242600590000000,0
workspaceModel.updates.precise.ms,1736242540768000000,1736242600590000000,0
workspaceModel.workspaceFileIndexData.instances.count,1736242540768000000,1736242600590000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1736242540768000000,1736242600590000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1736242540768000000,1736242600590000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1736242540768000000,1736242600590000000,0
workspaceModel.full.replace.project.model.ms,1736242540768000000,1736242600590000000,0
workspaceModel.on.before.changed.ms,1736242540768000000,1736242600590000000,0
workspaceModel.replace.project.model.ms,1736242540768000000,1736242600590000000,0
workspaceModel.on.changed.ms,1736242540768000000,1736242600590000000,0
workspaceModel.updates.count,1736242540768000000,1736242600590000000,0
FilePageCache.pageFastCacheHits,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.totalPagesWriteMs,1736242540768000000,1736242600590000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1736242540768000000,1736242600590000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1736242540768000000,1736242600590000000,205537280
StreamlinedBlobStorage.recordsAllocated,1736242540768000000,1736242600590000000,0
FilePageCache.maxCacheSizeInBytes,1736242540768000000,1736242600590000000,205537280
FilePageCache.maxRegisteredFiles,1736242540768000000,1736242600590000000,532
FilePageCache.totalPageLoadsUs,1736242540768000000,1736242600590000000,0
StorageLockContext.competingThreads.90P,1736242540768000000,1736242600590000000,0
FilePageCache.disposedBuffers,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1736242540768000000,1736242600590000000,0
DirectByteBufferAllocator.reclaimed,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.nativeBytesInUse,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.totalPagesRequested,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.totalPagesWritten,1736242540768000000,1736242600590000000,0
FilePageCache.pageHits,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.totalPagesReclaimed,1736242540768000000,1736242600590000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.heapBytesInUse,1736242540768000000,1736242600590000000,0
DirectByteBufferAllocator.misses,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.totalPagesAllocated,1736242540768000000,1736242600590000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1736242540768000000,1736242600590000000,0
StorageLockContext.competingThreads.avg,1736242540768000000,1736242600590000000,0.0
StorageLockContext.competingThreads.max,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.totalBytesWritten,1736242540768000000,1736242600590000000,0
DirectByteBufferAllocator.disposed,1736242540768000000,1736242600590000000,0
DirectByteBufferAllocator.hits,1736242540768000000,1736242600590000000,0
FilePageCache.capacityInBytes,1736242540768000000,1736242600590000000,503316478
FilePageCache.totalPageDisposalsUs,1736242540768000000,1736242600590000000,0
StreamlinedBlobStorage.recordsRelocated,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1736242540768000000,1736242600590000000,0
FilePageCache.pageLoads,1736242540768000000,1736242600590000000,0
FilePageCacheLockFree.totalBytesRequested,1736242540768000000,1736242600590000000,0
