# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.initializing.ms,1736237496506000000,1736237556032000000,5
workspaceModel.update.unloaded.entities.ms,1736237496506000000,1736237556032000000,0
workspaceModel.updates.count,1736237496506000000,1736237556032000000,4
workspaceModel.replace.project.model.ms,1736237496506000000,1736237556032000000,78
workspaceModel.workspaceFileIndexData.getPackageName.ms,1736237496506000000,1736237556032000000,0
workspaceModel.cachedValue.from.cache.count,1736237496506000000,1736237556032000000,7348
workspaceModel.to.snapshot.ms,1736237496506000000,1736237556032000000,1
workspaceModel.workspaceFileIndexData.instances.count,1736237496506000000,1736237556032000000,1
workspaceModel.loading.total.ms,1736237496506000000,1736237556032000000,247
workspaceModel.check.recursive.update.ms,1736237496506000000,1736237556032000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1736237496506000000,1736237556032000000,389
workspaceModel.full.replace.project.model.ms,1736237496506000000,1736237556032000000,83
workspaceModel.collect.changes.ms,1736237496506000000,1736237556032000000,1
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1736237496506000000,1736237556032000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1736237496506000000,1736237556032000000,0
workspaceModel.updates.precise.ms,1736237496506000000,1736237556032000000,10
workspaceModel.cachedValue.total.get.count,1736237496506000000,1736237556032000000,7848
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1736237496506000000,1736237556032000000,2252
workspaceModel.cachedValueWithParameters.from.cache.count,1736237496506000000,1736237556032000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1736237496506000000,1736237556032000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1736237496506000000,1736237556032000000,6
workspaceModel.on.before.changed.ms,1736237496506000000,1736237556032000000,43
workspaceModel.cachedValue.clear.count,1736237496506000000,1736237556032000000,2
workspaceModel.cachedValue.calculated.count,1736237496506000000,1736237556032000000,500
workspaceModel.cachedValueWithParameters.clear.count,1736237496506000000,1736237556032000000,0
workspaceModel.init.bridges.ms,1736237496506000000,1736237556032000000,26
workspaceModel.pre.handlers.ms,1736237496506000000,1736237556032000000,0
workspaceModel.loading.from.cache.ms,1736237496506000000,1736237556032000000,237
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1736237496506000000,1736237556032000000,9
workspaceModel.workspaceFileIndexData.processFileSets.ms,1736237496506000000,1736237556032000000,0
workspaceModel.updates.ms,1736237496506000000,1736237556032000000,76
workspaceModel.cachedValueWithParameters.calculated.count,1736237496506000000,1736237556032000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1736237496506000000,1736237556032000000,24
writeAction.max.wait.ms,1736237496506000000,1736237556032000000,49
DiskQueryRelay.taskWaitingTotalTimeUs,1736237496506000000,1736237556032000000,24523880
writeAction.median.wait.ms,1736237496506000000,1736237556032000000,0
DiskQueryRelay.tasksExecuted,1736237496506000000,1736237556032000000,56187
writeAction.count,1736237496506000000,1736237556032000000,32
DiskQueryRelay.tasksRequested,1736237496506000000,1736237556032000000,56187
writeAction.wait.ms,1736237496506000000,1736237556032000000,101
DiskQueryRelay.taskExecutionTotalTimeUs,1736237496506000000,1736237556032000000,23549847
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1736237496506000000,1736237556032000000,6
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1736237496506000000,1736237556032000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1736237496506000000,1736237556032000000,2
compiler.ArtifactManagerBridge.getArtifacts.ms,1736237496506000000,1736237556032000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1736237496506000000,1736237556032000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1736237496506000000,1736237556032000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1736237496506000000,1736237556032000000,0
compiler.ArtifactManagerBridge.commit.ms,1736237496506000000,1736237556032000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1736237496506000000,1736237556032000000,0
VFS.fileByIdCache.hits,1736237496506000000,1736237556032000000,0
VFS.fileByIdCache.misses,1736237496506000000,1736237556032000000,482
VFS.fileChildByName,1736237496506000000,1736237556032000000,21361
VFS.invertedFileNameIndex.requests,1736237496506000000,1736237556032000000,0
cacheStateStorage.set.counter,1736237496506000000,1736237556032000000,6
cacheStateStorage.get.counter,1736237496506000000,1736237556032000000,483
cacheStateStorage.set.duration,1736237496506000000,1736237556032000000,61
cacheStateStorage.get.duration,1736237496506000000,1736237556032000000,158
JVM.totalDirectByteBuffersBytes,1736237496506000000,1736237556032000000,47681152
JVM.maxHeapBytes,1736237496506000000,1736237556032000000,2147483648
JVM.totalTimeAtSafepointsMs,1736237496506000000,1736237556032000000,509
JVM.GC.collectionTimesMs,1736237496506000000,1736237556032000000,430
JVM.maxThreadCount,1736237496506000000,1736237556032000000,136
OS.loadAverage,1736237496506000000,1736237556032000000,4.8828125
JVM.usedNativeBytes,1736237496506000000,1736237556032000000,316469536
JVM.totalTimeToSafepointsMs,1736237496506000000,1736237556032000000,27
JVM.newThreadsCount,1736237496506000000,1736237556032000000,172
JVM.totalBytesAllocated,1736237496506000000,1736237556032000000,2242967648
JVM.usedHeapBytes,1736237496506000000,1736237556032000000,359038224
JVM.totalCpuTimeMs,1736237496506000000,1736237556032000000,93750
JVM.GC.collections,1736237496506000000,1736237556032000000,51
JVM.threadCount,1736237496506000000,1736237556032000000,133
JVM.totalSafepointCount,1736237496506000000,1736237556032000000,149
MappedFileStorage.storages,1736237496506000000,1736237556032000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.totalPagesRequested,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.totalBytesRead,1736237496506000000,1736237556032000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1736237496506000000,1736237556032000000,25500
FilePageCache.uncachedFileAccess,1736237496506000000,1736237556032000000,129
FilePageCache.maxRegisteredFiles,1736237496506000000,1736237556032000000,532
FilePageCache.totalPageDisposalsUs,1736237496506000000,1736237556032000000,3108
FilePageCacheLockFree.totalHeapBytesReclaimed,1736237496506000000,1736237556032000000,0
StorageLockContext.competingThreads.90P,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.totalPagesReadMs,1736237496506000000,1736237556032000000,0
FilePageCache.pageHits,1736237496506000000,1736237556032000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1736237496506000000,1736237556032000000,41959424
FilePageCacheLockFree.totalPagesReclaimed,1736237496506000000,1736237556032000000,0
StorageLockContext.competingThreads.avg,1736237496506000000,1736237556032000000,0.0
FilePageCache.maxCacheSizeInBytes,1736237496506000000,1736237556032000000,213925888
DirectByteBufferAllocator.disposed,1736237496506000000,1736237556032000000,160
FilePageCacheLockFree.totalNativeBytesReclaimed,1736237496506000000,1736237556032000000,0
FilePageCache.disposedBuffers,1736237496506000000,1736237556032000000,205
FilePageCacheLockFree.totalPagesWriteMs,1736237496506000000,1736237556032000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1736237496506000000,1736237556032000000,46153728
MappedFileStorage.totalBytesMapped,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.totalBytesWritten,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.nativeBytesInUse,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.totalPagesAllocated,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1736237496506000000,1736237556032000000,0
FilePageCache.pageLoads,1736237496506000000,1736237556032000000,209
DirectByteBufferAllocator.reclaimed,1736237496506000000,1736237556032000000,45
FileChannelInterruptsRetryer.totalRetriedAttempts,1736237496506000000,1736237556032000000,0
FilePageCache.pageFastCacheHits,1736237496506000000,1736237556032000000,16130
StorageLockContext.competingThreads.max,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.totalPagesWritten,1736237496506000000,1736237556032000000,0
DirectByteBufferAllocator.misses,1736237496506000000,1736237556032000000,206
FilePageCacheLockFree.totalPagesRequestsMs,1736237496506000000,1736237556032000000,0
MappedFileStorage.totalPagesMapped,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.heapBytesInUse,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1736237496506000000,1736237556032000000,0
FilePageCache.capacityInBytes,1736237496506000000,1736237556032000000,503316478
FilePageCache.totalPageLoadsUs,1736237496506000000,1736237556032000000,1029020
FilePageCacheLockFree.housekeeperTurnsDone,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.totalPagesHandedOver,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1736237496506000000,1736237556032000000,0
FilePageCacheLockFree.totalBytesRequested,1736237496506000000,1736237556032000000,0
DirectByteBufferAllocator.hits,1736237496506000000,1736237556032000000,3
FilePageCacheLockFree.totalClosedStoragesReclaimed,1736237496506000000,1736237556032000000,0
FlushQueue.executionTime90PNs,1736237496506000000,1736237556032000000,0
NonBlockingReadAction.failedExecutionsCount,1736237496506000000,1736237556032000000,1
FlushQueue.waitingTimeAvgNs,1736237496506000000,1736237556032000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1736237496506000000,1736237556032000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1736237496506000000,1736237556032000000,2795
AWTEventQueue.dispatchTimeMaxNs,1736237496506000000,1736237556032000000,0
FlushQueue.queueSize90P,1736237496506000000,1736237556032000000,0
AWTEventQueue.dispatchTimeTotalNS,1736237496506000000,1736237556032000000,10197041687
WriteAction.executionsCount,1736237496506000000,1736237556032000000,32
FlushQueue.tasksExecuted,1736237496506000000,1736237556032000000,0
FlushQueue.queueSizeMax,1736237496506000000,1736237556032000000,0
FlushQueue.executionTimeAvgNs,1736237496506000000,1736237556032000000,0.0
AWTEventQueue.eventsDispatched,1736237496506000000,1736237556032000000,0
FlushQueue.queueSizeAvg,1736237496506000000,1736237556032000000,0.0
ReadAction.executionsCount,1736237496506000000,1736237556032000000,346562
NonBlockingReadAction.finalizedExecutionTimeUs,1736237496506000000,1736237556032000000,743096
NonBlockingReadAction.finalizedExecutionsCount,1736237496506000000,1736237556032000000,28
FlushQueue.waitingTime90PNs,1736237496506000000,1736237556032000000,0
AWTEventQueue.dispatchTime90PNs,1736237496506000000,1736237556032000000,0
FlushQueue.executionTimeMaxNs,1736237496506000000,1736237556032000000,0
FlushQueue.waitingTimeMaxNs,1736237496506000000,1736237556032000000,0
