# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalPagesWriteMs,1736231585510000000,1736231645522000000,0
StreamlinedBlobStorage.recordsAllocated,1736231585510000000,1736231645522000000,30534
MappedFileStorage.totalTimeSpentOnMappingUs,1736231585510000000,1736231645522000000,266893
FilePageCacheLockFree.totalBytesWritten,1736231585510000000,1736231645522000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1736231585510000000,1736231645522000000,353386496
FilePageCache.disposedBuffers,1736231585510000000,1736231645522000000,5
DirectByteBufferAllocator.misses,1736231585510000000,1736231645522000000,339
FilePageCache.pageLoads,1736231585510000000,1736231645522000000,344
MappedFileStorage.totalBytesMapped,1736231585510000000,1736231645522000000,194248704
FilePageCache.totalPageLoadsUs,1736231585510000000,1736231645522000000,1513009
FilePageCache.maxRegisteredFiles,1736231585510000000,1736231645522000000,532
StreamlinedBlobStorage.recordsRelocated,1736231585510000000,1736231645522000000,0
MappedFileStorage.storages,1736231585510000000,1736231645522000000,14
FilePageCache.pageFastCacheHits,1736231585510000000,1736231645522000000,1631612
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1736231585510000000,1736231645522000000,2190703
StorageLockContext.competingThreads.max,1736231585510000000,1736231645522000000,8
DirectByteBufferAllocator.hits,1736231585510000000,1736231645522000000,5
FilePageCacheLockFree.housekeeperTurnsSkipped,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1736231585510000000,1736231645522000000,0
StreamlinedBlobStorage.recordsDeleted,1736231585510000000,1736231645522000000,7
FilePageCache.pageHits,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.totalPagesReclaimed,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.totalPagesAllocated,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.totalPagesHandedOver,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.totalPagesWritten,1736231585510000000,1736231645522000000,0
FilePageCache.uncachedFileAccess,1736231585510000000,1736231645522000000,665
FileChannelInterruptsRetryer.totalRetriedAttempts,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1736231585510000000,1736231645522000000,0
MappedFileStorage.totalPagesMapped,1736231585510000000,1736231645522000000,14
FilePageCache.capacityInBytes,1736231585510000000,1736231645522000000,503316478
FilePageCacheLockFree.nativeBytesInUse,1736231585510000000,1736231645522000000,0
DirectByteBufferAllocator.reclaimed,1736231585510000000,1736231645522000000,5
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.totalBytesRequested,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1736231585510000000,1736231645522000000,0
StorageLockContext.competingThreads.avg,1736231585510000000,1736231645522000000,0.15254237288135594
FilePageCacheLockFree.totalPagesRequested,1736231585510000000,1736231645522000000,0
FilePageCacheLockFree.totalBytesRead,1736231585510000000,1736231645522000000,0
FilePageCache.maxCacheSizeInBytes,1736231585510000000,1736231645522000000,353386496
FilePageCache.pageLoadsAboveSizeThreshold,1736231585510000000,1736231645522000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1736231585510000000,1736231645522000000,4694
Indexes.stubs.lookupDurationAvgMs,1736231585510000000,1736231645522000000,0.0
Indexes.entries.lookupDurationAvgMs,1736231585510000000,1736231645522000000,7.0
Indexes.entries.lookupDuration90PMs,1736231585510000000,1736231645522000000,13.0
Indexing.writesQueuedMax,1736231585510000000,1736231645522000000,1939
Indexing.writer_3.totalTimeSpentWritingMs,1736231585510000000,1736231645522000000,6137
Indexes.stubs.lookupDurationMaxMs,1736231585510000000,1736231645522000000,0.0
IndexesFlusher.totalFlushesRetried,1736231585510000000,1736231645522000000,2
Indexes.allKeys.lookups,1736231585510000000,1736231645522000000,0
IndexesFlusher.totalContentionQuotaSpent,1736231585510000000,1736231645522000000,82
Indexing.writesQueuedAvg,1736231585510000000,1736231645522000000,99.58095238095238
Indexes.entries.lookups,1736231585510000000,1736231645522000000,2
Indexes.allKeys.lookupDurationMaxMs,1736231585510000000,1736231645522000000,0.0
Indexes.stubs.lookups,1736231585510000000,1736231645522000000,0
IndexesFlusher.totalFlushes,1736231585510000000,1736231645522000000,84
Indexing.cache.totalCacheMisses,1736231585510000000,1736231645522000000,598200
Indexing.writesQueuedMin,1736231585510000000,1736231645522000000,0
Indexes.stubs.lookupDuration90PMs,1736231585510000000,1736231645522000000,0.0
IndexesFlusher.totalFlushingTimeUs,1736231585510000000,1736231645522000000,2112420
Indexing.writer_1.totalTimeSpentWritingMs,1736231585510000000,1736231645522000000,5324
Indexes.allKeys.lookupDuration90PMs,1736231585510000000,1736231645522000000,0.0
Indexing.cache.totalCacheAccesses,1736231585510000000,1736231645522000000,1767512
Indexing.totalTimeIndexersSleptMs,1736231585510000000,1736231645522000000,12999
Indexing.writer_2.totalTimeSpentWritingMs,1736231585510000000,1736231645522000000,2787
Indexing.cache.totalCacheEvicted,1736231585510000000,1736231645522000000,539103
Indexes.entries.lookupDurationMaxMs,1736231585510000000,1736231645522000000,13.0
Indexes.allKeys.lookupDurationAvgMs,1736231585510000000,1736231645522000000,0.0
lexer.Markdown.size.bytes,1736231585510000000,1736231645522000000,293323
writeAction.wait.ms,1736231585510000000,1736231645522000000,24
writeAction.median.wait.ms,1736231585510000000,1736231645522000000,0
writeAction.max.wait.ms,1736231585510000000,1736231645522000000,7
lexer.EditorConfig.time.ns,1736231585510000000,1736231645522000000,1109386
lexer.XML.time.ns,1736231585510000000,1736231645522000000,130911301
lexer.EditorConfig.size.bytes,1736231585510000000,1736231645522000000,341
writeAction.count,1736231585510000000,1736231645522000000,51
parser.XML.time.ns,1736231585510000000,1736231645522000000,304264960
lexer.HTML.size.bytes,1736231585510000000,1736231645522000000,323019
parser.XML.size.bytes,1736231585510000000,1736231645522000000,918402
DiskQueryRelay.taskWaitingTotalTimeUs,1736231585510000000,1736231645522000000,176557467
lexer.Markdown.time.ns,1736231585510000000,1736231645522000000,461535387
DiskQueryRelay.tasksRequested,1736231585510000000,1736231645522000000,221771
parser.EditorConfig.size.bytes,1736231585510000000,1736231645522000000,341
parser.EditorConfig.time.ns,1736231585510000000,1736231645522000000,45229569
DiskQueryRelay.taskExecutionTotalTimeUs,1736231585510000000,1736231645522000000,162478109
parser.HTML.time.ns,1736231585510000000,1736231645522000000,324202621
parser.Markdown.size.bytes,1736231585510000000,1736231645522000000,293323
parser.HTML.size.bytes,1736231585510000000,1736231645522000000,323019
lexer.HTML.time.ns,1736231585510000000,1736231645522000000,522124061
lexer.XML.size.bytes,1736231585510000000,1736231645522000000,918402
DiskQueryRelay.tasksExecuted,1736231585510000000,1736231645522000000,221772
parser.Markdown.time.ns,1736231585510000000,1736231645522000000,615760451
FlushQueue.queueSizeMax,1736231585510000000,1736231645522000000,182
FlushQueue.executionTime90PNs,1736231585510000000,1736231645522000000,774143
FlushQueue.executionTimeMaxNs,1736231585510000000,1736231645522000000,943718399
AWTEventQueue.dispatchTimeTotalNS,1736231585510000000,1736231645522000000,12145829138
FlushQueue.queueSizeAvg,1736231585510000000,1736231645522000000,19.667431719072756
FlushQueue.waitingTimeMaxNs,1736231585510000000,1736231645522000000,1275068415
NonBlockingReadAction.finalizedExecutionTimeUs,1736231585510000000,1736231645522000000,741551
FlushQueue.waitingTime90PNs,1736231585510000000,1736231645522000000,163577855
WriteAction.executionsCount,1736231585510000000,1736231645522000000,51
FlushQueue.queueSize90P,1736231585510000000,1736231645522000000,60
NonBlockingReadAction.failedExecutionTimeUs,1736231585510000000,1736231645522000000,4955
FlushQueue.waitingTimeAvgNs,1736231585510000000,1736231645522000000,8.788896281110856E7
AWTEventQueue.dispatchTimeMaxNs,1736231585510000000,1736231645522000000,897581055
AWTEventQueue.dispatchTimeAvgNs,1736231585510000000,1736231645522000000,2109032.6335533173
NonBlockingReadAction.failedExecutionsCount,1736231585510000000,1736231645522000000,3
NonBlockingReadAction.finalizedExecutionsCount,1736231585510000000,1736231645522000000,50
AWTEventQueue.eventsDispatched,1736231585510000000,1736231645522000000,5758
FlushQueue.tasksExecuted,1736231585510000000,1736231645522000000,4357
ReadAction.executionsCount,1736231585510000000,1736231645522000000,248225
AWTEventQueue.dispatchTime90PNs,1736231585510000000,1736231645522000000,2490367
FlushQueue.executionTimeAvgNs,1736231585510000000,1736231645522000000,1857951.8838650447
jps.modifiable.module.model.bridge.disposing.ms,1736231585510000000,1736231645522000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1736231585510000000,1736231645522000000,67
workspaceModel.moduleBridge.update.option.ms,1736231585510000000,1736231645522000000,0
workspaceModel.moduleBridge.before.changed.ms,1736231585510000000,1736231645522000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1736231585510000000,1736231645522000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1736231585510000000,1736231645522000000,4
workspaceModel.mutableEntityStorage.to.snapshot.ms,1736231585510000000,1736231645522000000,3
jps.facet.change.listener.process.change.events.ms,1736231585510000000,1736231645522000000,1
jps.app.storage.content.writer.save.component.ms,1736231585510000000,1736231645522000000,2
workspaceModel.moduleManagerBridge.get.modules.ms,1736231585510000000,1736231645522000000,2
jps.modifiable.module.model.bridge.new.module.ms,1736231585510000000,1736231645522000000,146
workspaceModel.delayed.project.synchronizer.sync.ms,1736231585510000000,1736231645522000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1736231585510000000,1736231645522000000,52
workspaceModel.moduleManagerBridge.load.all.modules.ms,1736231585510000000,1736231645522000000,7
jps.global.get.libraries.ms,1736231585510000000,1736231645522000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1736231585510000000,1736231645522000000,0
jps.storage.jps.conf.reader.load.component.ms,1736231585510000000,1736231645522000000,21
jps.reload.project.entities.ms,1736231585510000000,1736231645522000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1736231585510000000,1736231645522000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1736231585510000000,1736231645522000000,2
workspaceModel.moduleManagerBridge.newModule.ms,1736231585510000000,1736231645522000000,215
workspaceModel.moduleManagerBridge.create.module.instance.ms,1736231585510000000,1736231645522000000,107
workspaceModel.mutableEntityStorage.modify.entity.ms,1736231585510000000,1736231645522000000,91
workspaceModel.load.cache.from.file.ms,1736231585510000000,1736231645522000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1736231585510000000,1736231645522000000,2
jps.save.changed.project.entities.ms,1736231585510000000,1736231645522000000,0
jps.global.handle.before.change.events.ms,1736231585510000000,1736231645522000000,0
jps.modifiable.module.model.bridge.load.module.ms,1736231585510000000,1736231645522000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1736231585510000000,1736231645522000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1736231585510000000,1736231645522000000,0
workspaceModel.sync.entities.ms,1736231585510000000,1736231645522000000,0
jps.apply.loaded.storage.ms,1736231585510000000,1736231645522000000,174
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1736231585510000000,1736231645522000000,12
workspaceModel.mutableEntityStorage.entities.by.source.ms,1736231585510000000,1736231645522000000,1
workspaceModel.do.save.caches.ms,1736231585510000000,1736231645522000000,334
jps.library.entities.serializer.load.entities.ms,1736231585510000000,1736231645522000000,7
workspaceModel.global.updates.count,1736231585510000000,1736231645522000000,0
jps.load.project.to.empty.storage.ms,1736231585510000000,1736231645522000000,76
jps.app.storage.content.reader.load.component.ms,1736231585510000000,1736231645522000000,2
jps.library.entities.serializer.save.entities.ms,1736231585510000000,1736231645522000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1736231585510000000,1736231645522000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1736231585510000000,1736231645522000000,0
jps.global.handle.changed.events.ms,1736231585510000000,1736231645522000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1736231585510000000,1736231645522000000,0
workspaceModel.mutableEntityStorage.instances.count,1736231585510000000,1736231645522000000,42
workspaceModel.load.cache.metadata.from.file.ms,1736231585510000000,1736231645522000000,0
workspaceModel.global.apply.state.to.project.ms,1736231585510000000,1736231645522000000,0
jps.load.initial.state.ms,1736231585510000000,1736231645522000000,29
jps.global.initialize.library.bridges.ms,1736231585510000000,1736231645522000000,1
jps.facet.change.listener.before.change.events.ms,1736231585510000000,1736231645522000000,1
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1736231585510000000,1736231645522000000,23
jps.project.serializers.save.ms,1736231585510000000,1736231645522000000,0
workspaceModel.save.cache.to.file.ms,1736231585510000000,1736231645522000000,306
jps.global.get.library.ms,1736231585510000000,1736231645522000000,0
jps.project.serializers.load.ms,1736231585510000000,1736231645522000000,23
workspaceModel.moduleBridgeLoader.loading.modules.ms,1736231585510000000,1736231645522000000,350
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1736231585510000000,1736231645522000000,1
jps.facet.change.listener.init.bridge.ms,1736231585510000000,1736231645522000000,1
jps.global.initialize.library.bridges.after.loading.ms,1736231585510000000,1736231645522000000,3
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1736231585510000000,1736231645522000000,0
jps.save.global.entities.ms,1736231585510000000,1736231645522000000,93
jps.global.get.library.by.name.ms,1736231585510000000,1736231645522000000,0
workspaceModel.orphan.listener.update.ms,1736231585510000000,1736231645522000000,8
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1736231585510000000,1736231645522000000,2
jps.artifact.entities.serializer.save.entities.ms,1736231585510000000,1736231645522000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1736231585510000000,1736231645522000000,6
jps.artifact.entities.serializer.load.entities.ms,1736231585510000000,1736231645522000000,7
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1736231585510000000,1736231645522000000,9
workspaceModel.mutableEntityStorage.add.entity.ms,1736231585510000000,1736231645522000000,126
workspaceModel.global.apply.state.to.project.builder.ms,1736231585510000000,1736231645522000000,6
workspaceModel.global.updates.ms,1736231585510000000,1736231645522000000,0
workspaceModel.mutableEntityStorage.entities.ms,1736231585510000000,1736231645522000000,3
jps.modifiable.module.model.bridge.renaming.ms,1736231585510000000,1736231645522000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1736231585510000000,1736231645522000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1736231585510000000,1736231645522000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1736231585510000000,1736231645522000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1736231585510000000,1736231645522000000,3
compiler.ArtifactManagerBridge.initBridges.ms,1736231585510000000,1736231645522000000,1
compiler.ArtifactManagerBridge.getArtifacts.ms,1736231585510000000,1736231645522000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1736231585510000000,1736231645522000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1736231585510000000,1736231645522000000,0
compiler.ArtifactManagerBridge.commit.ms,1736231585510000000,1736231645522000000,0
JVM.threadCount,1736231585510000000,1736231645522000000,133
JVM.totalTimeToSafepointsMs,1736231585510000000,1736231645522000000,83
JVM.usedNativeBytes,1736231585510000000,1736231645522000000,344508048
JVM.totalTimeAtSafepointsMs,1736231585510000000,1736231645522000000,934
JVM.totalDirectByteBuffersBytes,1736231585510000000,1736231645522000000,358675678
JVM.totalBytesAllocated,1736231585510000000,1736231645522000000,7214237104
JVM.GC.collectionTimesMs,1736231585510000000,1736231645522000000,804
JVM.newThreadsCount,1736231585510000000,1736231645522000000,165
OS.loadAverage,1736231585510000000,1736231645522000000,9.72119140625
JVM.GC.collections,1736231585510000000,1736231645522000000,102
JVM.totalSafepointCount,1736231585510000000,1736231645522000000,225
JVM.maxThreadCount,1736231585510000000,1736231645522000000,135
JVM.usedHeapBytes,1736231585510000000,1736231645522000000,535606576
JVM.maxHeapBytes,1736231585510000000,1736231645522000000,2147483648
JVM.totalCpuTimeMs,1736231585510000000,1736231645522000000,203140
VFS.contentStorage.recordsUncompressedSize,1736231585510000000,1736231645522000000,200882
VFS.fileByIdCache.misses,1736231585510000000,1736231645522000000,33
VFS.contentStorage.recordsDecompressionTimeUs,1736231585510000000,1736231645522000000,2427
VFS.contentStorage.recordsReadDecompressed,1736231585510000000,1736231645522000000,2
VFS.contentStorage.recordsReadSize,1736231585510000000,1736231645522000000,43816
VFS.contentStorage.recordsRead,1736231585510000000,1736231645522000000,9
VFS.fileByIdCache.hits,1736231585510000000,1736231645522000000,0
FileNameCache.queries,1736231585510000000,1736231645522000000,4991104
VFS.fileChildByName,1736231585510000000,1736231645522000000,26700
VFS.contentStorage.recordsStoredSize,1736231585510000000,1736231645522000000,40920
FileNameCache.totalMisses,1736231585510000000,1736231645522000000,29888
VFS.contentStorage.recordsStoredCompressed,1736231585510000000,1736231645522000000,5
VFS.contentStorage.recordsStored,1736231585510000000,1736231645522000000,9
VFS.invertedFileNameIndex.requests,1736231585510000000,1736231645522000000,0
VFS.contentStorage.recordsDeduplicated,1736231585510000000,1736231645522000000,3
workspaceModel.cachedValue.calculated.count,1736231645522000000,1736231705520000000,0
workspaceModel.updates.count,1736231645522000000,1736231705520000000,0
workspaceModel.replace.project.model.ms,1736231645522000000,1736231705520000000,0
workspaceModel.cachedValue.from.cache.count,1736231645522000000,1736231705520000000,6
workspaceModel.updates.ms,1736231645522000000,1736231705520000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1736231645522000000,1736231705520000000,0
workspaceModel.to.snapshot.ms,1736231645522000000,1736231705520000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1736231645522000000,1736231705520000000,0
workspaceModel.loading.from.cache.ms,1736231645522000000,1736231705520000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1736231645522000000,1736231705520000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1736231645522000000,1736231705520000000,0
workspaceModel.init.bridges.ms,1736231645522000000,1736231705520000000,0
workspaceModel.update.unloaded.entities.ms,1736231645522000000,1736231705520000000,0
workspaceModel.full.replace.project.model.ms,1736231645522000000,1736231705520000000,0
workspaceModel.check.recursive.update.ms,1736231645522000000,1736231705520000000,0
workspaceModel.initializing.ms,1736231645522000000,1736231705520000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1736231645522000000,1736231705520000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1736231645522000000,1736231705520000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1736231645522000000,1736231705520000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1736231645522000000,1736231705520000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1736231645522000000,1736231705520000000,0
workspaceModel.cachedValue.total.get.count,1736231645522000000,1736231705520000000,6
workspaceModel.collect.changes.ms,1736231645522000000,1736231705520000000,0
workspaceModel.on.before.changed.ms,1736231645522000000,1736231705520000000,0
workspaceModel.loading.total.ms,1736231645522000000,1736231705520000000,0
workspaceModel.workspaceFileIndexData.instances.count,1736231645522000000,1736231705520000000,0
workspaceModel.updates.precise.ms,1736231645522000000,1736231705520000000,0
workspaceModel.cachedValueWithParameters.clear.count,1736231645522000000,1736231705520000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1736231645522000000,1736231705520000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1736231645522000000,1736231705520000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1736231645522000000,1736231705520000000,4
workspaceModel.workspaceFileIndexData.init.ms,1736231645522000000,1736231705520000000,0
workspaceModel.on.changed.ms,1736231645522000000,1736231705520000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1736231645522000000,1736231705520000000,0
workspaceModel.cachedValue.clear.count,1736231645522000000,1736231705520000000,0
workspaceModel.pre.handlers.ms,1736231645522000000,1736231705520000000,0
cacheStateStorage.set.counter,1736231645522000000,1736231705520000000,1
cacheStateStorage.get.duration,1736231645522000000,1736231705520000000,0
cacheStateStorage.get.counter,1736231645522000000,1736231705520000000,1
cacheStateStorage.set.duration,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.totalPagesReadMs,1736231645522000000,1736231705520000000,0
DirectByteBufferAllocator.disposed,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.heapBytesInUse,1736231645522000000,1736231705520000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1736231645522000000,1736231705520000000,624728
FilePageCache.totalPageDisposalsUs,1736231645522000000,1736231705520000000,124
StorageLockContext.competingThreads.90P,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.totalPagesWriteMs,1736231645522000000,1736231705520000000,0
StreamlinedBlobStorage.recordsAllocated,1736231645522000000,1736231705520000000,48056
MappedFileStorage.totalTimeSpentOnMappingUs,1736231645522000000,1736231705520000000,266893
FilePageCacheLockFree.totalBytesWritten,1736231645522000000,1736231705520000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1736231645522000000,1736231705520000000,416301056
FilePageCache.disposedBuffers,1736231645522000000,1736231705520000000,0
DirectByteBufferAllocator.misses,1736231645522000000,1736231705520000000,60
FilePageCache.pageLoads,1736231645522000000,1736231705520000000,60
MappedFileStorage.totalBytesMapped,1736231645522000000,1736231705520000000,194248704
FilePageCache.totalPageLoadsUs,1736231645522000000,1736231705520000000,253344
FilePageCache.maxRegisteredFiles,1736231645522000000,1736231705520000000,532
StreamlinedBlobStorage.recordsRelocated,1736231645522000000,1736231705520000000,0
MappedFileStorage.storages,1736231645522000000,1736231705520000000,14
FilePageCache.pageFastCacheHits,1736231645522000000,1736231705520000000,4993107
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1736231645522000000,1736231705520000000,3363920
StorageLockContext.competingThreads.max,1736231645522000000,1736231705520000000,1
DirectByteBufferAllocator.hits,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1736231645522000000,1736231705520000000,0
StreamlinedBlobStorage.recordsDeleted,1736231645522000000,1736231705520000000,0
FilePageCache.pageHits,1736231645522000000,1736231705520000000,211424
FilePageCacheLockFree.totalNativeBytesAllocated,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.totalPagesReclaimed,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.totalPagesAllocated,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.totalPagesHandedOver,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.totalPagesWritten,1736231645522000000,1736231705520000000,0
FilePageCache.uncachedFileAccess,1736231645522000000,1736231705520000000,275
FileChannelInterruptsRetryer.totalRetriedAttempts,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1736231645522000000,1736231705520000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1736231645522000000,1736231705520000000,0
