# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1736405600651000000,1736405619045000000,0
jps.load.initial.state.ms,1736405600651000000,1736405619045000000,21
workspaceModel.moduleManagerBridge.load.module.ms,1736405600651000000,1736405619045000000,0
jps.save.changed.project.entities.ms,1736405600651000000,1736405619045000000,0
jps.global.handle.before.change.events.ms,1736405600651000000,1736405619045000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1736405600651000000,1736405619045000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1736405600651000000,1736405619045000000,2
jps.library.entities.serializer.save.entities.ms,1736405600651000000,1736405619045000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1736405600651000000,1736405619045000000,1
workspaceModel.global.apply.state.to.project.ms,1736405600651000000,1736405619045000000,5
jps.module.iml.entities.serializer.load.entities.ms,1736405600651000000,1736405619045000000,37
jps.library.entities.serializer.load.entities.ms,1736405600651000000,1736405619045000000,87
jps.global.get.library.by.name.ms,1736405600651000000,1736405619045000000,0
jps.global.get.libraries.ms,1736405600651000000,1736405619045000000,0
jps.save.global.entities.ms,1736405600651000000,1736405619045000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1736405600651000000,1736405619045000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1736405600651000000,1736405619045000000,5
jps.global.handle.changed.events.ms,1736405600651000000,1736405619045000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1736405600651000000,1736405619045000000,116
workspaceModel.moduleManagerBridge.build.module.graph.ms,1736405600651000000,1736405619045000000,3
workspaceModel.save.cache.to.file.ms,1736405600651000000,1736405619045000000,256
workspaceModel.moduleManagerBridge.get.modules.ms,1736405600651000000,1736405619045000000,0
jps.storage.jps.conf.reader.load.component.ms,1736405600651000000,1736405619045000000,36
jps.apply.loaded.storage.ms,1736405600651000000,1736405619045000000,4910
jps.global.get.library.ms,1736405600651000000,1736405619045000000,0
workspaceModel.global.updates.ms,1736405600651000000,1736405619045000000,0
jps.project.serializers.save.ms,1736405600651000000,1736405619045000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1736405600651000000,1736405619045000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1736405600651000000,1736405619045000000,8
jps.project.serializers.load.ms,1736405600651000000,1736405619045000000,239
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1736405600651000000,1736405619045000000,4
workspaceModel.moduleBridge.before.changed.ms,1736405600651000000,1736405619045000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1736405600651000000,1736405619045000000,146
workspaceModel.moduleBridge.update.option.ms,1736405600651000000,1736405619045000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1736405600651000000,1736405619045000000,0
jps.global.initialize.library.bridges.after.loading.ms,1736405600651000000,1736405619045000000,1
jps.facet.change.listener.process.change.events.ms,1736405600651000000,1736405619045000000,0
jps.facet.change.listener.before.change.events.ms,1736405600651000000,1736405619045000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1736405600651000000,1736405619045000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1736405600651000000,1736405619045000000,20
workspaceModel.mutableEntityStorage.has.same.entities.ms,1736405600651000000,1736405619045000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1736405600651000000,1736405619045000000,103
workspaceModel.moduleManagerBridge.newModule.ms,1736405600651000000,1736405619045000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1736405600651000000,1736405619045000000,0
AWTEventQueue.dispatchTime90PNs,1736405600651000000,1736405619045000000,5865471
FlushQueue.queueSizeAvg,1736405600651000000,1736405619045000000,39.30862329803328
AWTEventQueue.dispatchTimeTotalNS,1736405600651000000,1736405619045000000,5868855913
NonBlockingReadAction.failedExecutionsCount,1736405600651000000,1736405619045000000,1
FlushQueue.executionTimeAvgNs,1736405600651000000,1736405619045000000,2457475.4810892586
WriteAction.executionsCount,1736405600651000000,1736405619045000000,12
AWTEventQueue.dispatchTimeMaxNs,1736405600651000000,1736405619045000000,973078527
FlushQueue.queueSizeMax,1736405600651000000,1736405619045000000,162
FlushQueue.executionTime90PNs,1736405600651000000,1736405619045000000,1236991
NonBlockingReadAction.finalizedExecutionsCount,1736405600651000000,1736405619045000000,5
FlushQueue.queueSize90P,1736405600651000000,1736405619045000000,110
FlushQueue.waitingTimeAvgNs,1736405600651000000,1736405619045000000,1.5747433548562783E8
AWTEventQueue.eventsDispatched,1736405600651000000,1736405619045000000,1565
FlushQueue.waitingTimeMaxNs,1736405600651000000,1736405619045000000,1191182335
FlushQueue.waitingTime90PNs,1736405600651000000,1736405619045000000,562036735
FlushQueue.executionTimeMaxNs,1736405600651000000,1736405619045000000,964689919
AWTEventQueue.dispatchTimeAvgNs,1736405600651000000,1736405619045000000,3750451.557827476
NonBlockingReadAction.finalizedExecutionTimeUs,1736405600651000000,1736405619045000000,741039
NonBlockingReadAction.failedExecutionTimeUs,1736405600651000000,1736405619045000000,13911
FlushQueue.tasksExecuted,1736405600651000000,1736405619045000000,1322
ReadAction.executionsCount,1736405600651000000,1736405619045000000,87834
JVM.totalBytesAllocated,1736405600651000000,1736405619045000000,1511034480
JVM.newThreadsCount,1736405600651000000,1736405619045000000,144
JVM.totalTimeToSafepointsMs,1736405600651000000,1736405619045000000,26
JVM.usedNativeBytes,1736405600651000000,1736405619045000000,323356224
JVM.GC.collectionTimesMs,1736405600651000000,1736405619045000000,206
OS.loadAverage,1736405600651000000,1736405619045000000,2.5478515625
JVM.GC.collections,1736405600651000000,1736405619045000000,31
JVM.maxThreadCount,1736405600651000000,1736405619045000000,131
JVM.usedHeapBytes,1736405600651000000,1736405619045000000,336871632
JVM.threadCount,1736405600651000000,1736405619045000000,127
JVM.maxHeapBytes,1736405600651000000,1736405619045000000,2147483648
JVM.totalSafepointCount,1736405600651000000,1736405619045000000,119
JVM.totalTimeAtSafepointsMs,1736405600651000000,1736405619045000000,247
JVM.totalCpuTimeMs,1736405600651000000,1736405619045000000,60210
JVM.totalDirectByteBuffersBytes,1736405600651000000,1736405619045000000,48560169
VFS.fileByIdCache.hits,1736405600651000000,1736405619045000000,0
VFS.invertedFileNameIndex.requests,1736405600651000000,1736405619045000000,0
VFS.fileByIdCache.misses,1736405600651000000,1736405619045000000,668
VFS.fileChildByName,1736405600651000000,1736405619045000000,20766
cacheStateStorage.set.duration,1736405600651000000,1736405619045000000,20
cacheStateStorage.get.counter,1736405600651000000,1736405619045000000,253
cacheStateStorage.get.duration,1736405600651000000,1736405619045000000,147
cacheStateStorage.set.counter,1736405600651000000,1736405619045000000,3
FilePageCache.maxRegisteredFiles,1736405600651000000,1736405619045000000,532
FilePageCache.uncachedFileAccess,1736405600651000000,1736405619045000000,121
FilePageCache.pageFastCacheHits,1736405600651000000,1736405619045000000,15853
FilePageCacheLockFree.totalPagesRequested,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalPagesHandedOver,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1736405600651000000,1736405619045000000,0
DirectByteBufferAllocator.hits,1736405600651000000,1736405619045000000,3
DirectByteBufferAllocator.misses,1736405600651000000,1736405619045000000,198
FilePageCacheLockFree.totalNativeBytesAllocated,1736405600651000000,1736405619045000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1736405600651000000,1736405619045000000,34866
FilePageCacheLockFree.nativeBytesInUse,1736405600651000000,1736405619045000000,0
MappedFileStorage.storages,1736405600651000000,1736405619045000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1736405600651000000,1736405619045000000,0
FilePageCache.totalPageDisposalsUs,1736405600651000000,1736405619045000000,1719
FilePageCache.capacityInBytes,1736405600651000000,1736405619045000000,503316478
MappedFileStorage.totalPagesMapped,1736405600651000000,1736405619045000000,0
StorageLockContext.competingThreads.max,1736405600651000000,1736405619045000000,10
FilePageCacheLockFree.housekeeperTurnsDone,1736405600651000000,1736405619045000000,0
StorageLockContext.competingThreads.90P,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalBytesRequested,1736405600651000000,1736405619045000000,0
FilePageCache.totalPageLoadsUs,1736405600651000000,1736405619045000000,390569
FilePageCacheLockFree.totalClosedStoragesReclaimed,1736405600651000000,1736405619045000000,0
DirectByteBufferAllocator.disposed,1736405600651000000,1736405619045000000,152
FilePageCache.disposedBuffers,1736405600651000000,1736405619045000000,197
FilePageCacheLockFree.totalPagesWriteMs,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1736405600651000000,1736405619045000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1736405600651000000,1736405619045000000,0
DirectByteBufferAllocator.reclaimed,1736405600651000000,1736405619045000000,45
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1736405600651000000,1736405619045000000,46153728
FilePageCacheLockFree.housekeeperTurnsSkipped,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1736405600651000000,1736405619045000000,0
MappedFileStorage.totalBytesMapped,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalBytesWritten,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalPagesReadMs,1736405600651000000,1736405619045000000,0
StorageLockContext.competingThreads.avg,1736405600651000000,1736405619045000000,0.2857142857142857
FilePageCacheLockFree.heapBytesInUse,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalBytesRead,1736405600651000000,1736405619045000000,0
FilePageCache.pageLoads,1736405600651000000,1736405619045000000,201
FilePageCacheLockFree.totalHeapBytesAllocated,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalPagesAllocated,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalPagesWritten,1736405600651000000,1736405619045000000,0
FilePageCache.pageHits,1736405600651000000,1736405619045000000,0
FilePageCacheLockFree.totalPagesReclaimed,1736405600651000000,1736405619045000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1736405600651000000,1736405619045000000,41959424
FilePageCache.maxCacheSizeInBytes,1736405600651000000,1736405619045000000,205537280
compiler.ArtifactManagerBridge.dropMappings.ms,1736405600651000000,1736405619045000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1736405600651000000,1736405619045000000,5
compiler.ArtifactManagerBridge.initBridges.ms,1736405600651000000,1736405619045000000,3
compiler.ArtifactManagerBridge.commit.ms,1736405600651000000,1736405619045000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1736405600651000000,1736405619045000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1736405600651000000,1736405619045000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1736405600651000000,1736405619045000000,0
